compound_id,protein_id,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds,polar_surface_area,compound_clogp,protein_length,protein_pi,hydrophobicity,binding_site_size,mw_ratio,logp_pi_interaction,binding_affinity,active
CID_00846,PID_417,478.9168643907818,2.616699759891956,3,2,12,106.47661867589593,2.8030117718014003,1038,6.10629132199076,0.8177481077398,20.3613402652629,0.46138426241886493,15.978331036083556,6.364674922974005,0
CID_00847,PID_292,695.5300139910894,2.2441063534254493,2,9,4,73.45086114836552,2.2098423175648483,851,5.896467395671576,0.7009739728316551,10.39252054794143,0.8173090646193765,13.232299945392596,5.661903430459976,0
CID_00848,PID_110,386.2260015748684,2.588187108986273,4,8,3,34.633815237115655,2.9496077652052386,441,6.9469288553729935,0.743160749497483,15.827091286942872,0.8757959219384771,17.979951710521146,6.14922635544683,0
CID_00849,PID_442,406.7498192622773,-0.45756493633166606,0,8,3,98.97717915668933,3.000971091322757,881,6.345386612698588,0.6279444404035869,12.531405927332107,0.4505111288306677,17.077440169699955,5.875133733738821,0
CID_00850,PID_116,387.68594735752356,2.6775968076123844,4,4,6,89.8147395001872,1.1753230459928363,297,5.601922071263623,0.6377144338414064,10.538325877326404,1.3053398900926718,14.999688654508832,5.458482571625717,0
CID_00851,PID_498,394.4522880839745,4.750000867670461,1,10,9,44.91006751048481,2.5494189156019953,778,6.642869946391172,0.7311624859564005,11.597456970600835,0.5070080823701472,31.553638009180094,7.070496024695398,1
CID_00852,PID_254,386.26128726934826,1.84270581040622,2,3,12,25.179042865511413,1.841560881081258,815,6.907539299755952,0.7211182268259586,14.852281440478107,0.47394022977834144,12.728562803269606,5.939649467722315,0
CID_00853,PID_216,568.9016531107552,3.8308121405208,1,2,3,82.03429118135472,4.165812345942714,340,8.720053614251105,0.5251331467667373,16.049180292445705,1.6732401562081036,33.40488725146542,7.233446693462348,1
CID_00854,PID_493,592.0504247989854,5.326938728458337,1,2,8,76.11486710893105,1.984410526835175,402,6.5817517473150815,0.662763259648282,18.176795493598256,1.4727622507437448,35.06058828387104,7.723966854678638,1
CID_00855,PID_328,392.9253706250524,2.730205453229906,4,2,5,73.99993993840515,2.2059585718804837,616,6.5120100161702466,0.6973837945566427,19.428109528181025,0.6378658614043058,17.779125257635773,6.027067084156841,0
CID_00856,PID_485,366.7644426895771,2.4231216638785975,0,6,5,94.48910736160536,1.710708064919856,1001,7.014078332552004,0.6369699375003303,15.83306144131211,0.36639804464493214,16.99596515974823,6.007919227871613,0
CID_00857,PID_390,497.1415556386404,3.1542130622296236,0,2,3,61.37140876729137,2.7641602708661677,1145,5.360717164804569,0.6878927565683326,13.670420163387575,0.43418476474990425,16.908844104145125,6.339910491270897,0
CID_00858,PID_498,394.7776955719029,5.269587812541065,3,9,4,97.18140536570202,2.617425743412027,336,4.42938847875741,0.6412005752154305,18.11705192101377,1.1749336177735206,23.341051544669856,6.4431553938422725,0
CID_00859,PID_286,513.293181775551,3.7911614464300367,1,8,8,97.36328149556195,4.578170569834105,974,6.1254774899350135,0.4253249056044356,13.156075547273236,0.5269950531576499,23.222674100816658,6.096508298891941,0
CID_00860,PID_260,631.2528078778518,3.406702230897972,2,4,7,13.485097287149856,2.7636192730073166,1104,7.7865189175732885,0.5189108560027834,10.213156412905953,0.4259894040626177,21.048350980135385,6.660913516498316,0
CID_00861,PID_154,298.42558850027683,4.225814976782059,1,4,5,78.28344465645164,4.414437196185817,817,7.980262055802429,0.747498443419282,17.817034537328013,0.3652699981643535,33.72311091405549,7.325165538358608,1
CID_00862,PID_307,604.7505201330061,1.8465617752453651,2,3,6,85.00312039171828,4.645926723177743,1121,4.2447383531222265,0.6255619749577669,18.97173555544048,0.5394741482007192,7.838171588793466,5.281497731739729,0
CID_00863,PID_430,629.5877673095522,4.5220392656644215,3,9,4,98.70204751962487,2.3755289676087923,1353,7.29929537659216,0.6689690995242432,12.534565055778799,0.4653272485658183,33.007700304632515,7.132197793722653,1
CID_00864,PID_151,388.72113095156135,4.112910961552651,3,10,4,93.72461301081057,2.5899871730718966,824,3.8782423978068086,0.6496343197008804,20.882469490496998,0.47174894532956474,15.95086566949786,5.708308456670128,0
CID_00865,PID_118,411.2298440064016,3.038287293291674,1,5,4,36.22676972576772,2.111451954686576,1033,7.051016665799104,0.5674701701171361,16.749156956507615,0.39809278219399963,21.423014340485242,5.950479062337596,0
CID_00866,PID_341,478.5865390724905,2.2421213023291537,1,5,7,82.39157656733201,1.3267475282983912,1339,6.979231175475987,0.6032921528176942,16.301885933894678,0.35742086562545966,15.64828289241445,6.078294999564298,0
CID_00867,PID_287,483.4456789987025,2.169978616574814,1,9,5,73.51334902599477,5.630247136158863,337,4.431223964581347,0.6828949476838168,13.44994170359719,1.4345569109753782,9.615661248395394,4.265443200331433,0
CID_00868,PID_109,515.8544272672831,4.302226004518865,2,2,5,106.87143039325701,2.1177778952428077,614,7.700055371758024,0.6930996135697179,18.051866304730687,0.8401537903375946,33.127378456612554,7.758596497120582,1
CID_00869,PID_421,651.020453876635,5.343470753733593,2,5,2,50.034321852142696,1.717949343595688,1384,8.592603081549102,0.8688409470480316,10.426865618571643,0.4703905013559501,45.91432326469877,15.039709372980742,1
CID_00870,PID_106,432.30527725059505,2.5440383794568078,4,5,6,79.93569993378019,1.5270173647219525,819,6.425023602797029,,13.980628663269886,0.5278452713682479,16.345506634431494,5.710641322072085,0
CID_00871,PID_189,370.17027554615464,4.187580055327226,4,8,2,101.78317233466963,2.0495434584872463,447,6.669199849972356,0.8170639158325892,12.80051029211333,0.8281214218034779,27.92780827673557,7.43785773111726,1
CID_00872,PID_267,312.06807719854726,0.36945947209689667,4,6,1,99.01026254731516,2.4356658441893835,1357,8.274939443584287,0.5639585117099464,11.073201749557837,0.2299691062627467,3.057254758460439,5.442889673512082,0
CID_00873,PID_297,376.9069960058081,2.6230734040142005,2,6,6,76.14018064945458,4.291178564554349,725,5.148401559094424,0.6988600193745358,17.58896236594697,0.5198717186287009,13.504635202845828,5.744905822062564,0
CID_00874,PID_474,446.6873027126203,3.4534116006936473,2,7,7,109.49408454496418,4.975277311072465,1494,5.178707050852529,0.6677872619531835,16.023415429772697,0.2989874850820752,17.884207006008108,6.234334172003373,0
CID_00875,PID_483,629.4557863517788,2.1354748745272496,0,5,3,61.72289738731168,0.30226281752364237,424,5.492739795296959,0.6374134448824814,17.414074515582474,1.4845655338485348,11.729607825172605,5.555741557963095,0
CID_00876,PID_110,398.23887009638287,2.095240437815606,2,5,7,98.30407229763506,4.705145194237488,1344,6.544498525173191,0.6494341548137295,14.165099973229442,0.29630868310742775,13.712297955167465,6.241624482735997,0
CID_00877,PID_151,472.37879516388983,2.498330665296671,1,7,4,102.45532942484849,4.813147872456732,934,6.541299013114976,0.5877385008094109,17.955238655919246,0.5057588813317878,16.342327915339993,5.601260894257165,0
CID_00878,PID_455,448.3577103927248,3.9382890924895597,2,4,5,45.795801732725806,2.0560968747110087,920,5.8360516696636955,0.7403904555463846,15.23142526894559,0.4873453373833965,22.984058633842015,6.590303492222194,0
CID_00879,PID_239,568.8393273448085,3.219006472390438,2,4,7,112.57215425368892,1.706856074653977,662,6.139423506250954,0.5657384959411091,13.583560998082657,0.8592739083758436,19.762844003367817,6.524598719716654,0
CID_00880,PID_319,702.6932425873622,0.14265315001254208,1,6,4,38.78600291097626,3.4262680662763603,1115,5.852518118059097,0.6817525920314894,13.083333703306883,0.6302181547868719,0.8348801450466048,4.9348684369683165,0
CID_00881,PID_289,396.91312270796794,0.31894977104740097,5,6,5,89.34336936339325,2.0342248667983265,439,5.9098399863432665,0.7255858333577381,9.05128870012539,0.9041301200637083,1.88494211057096,4.747932517541715,0
CID_00882,PID_428,401.05605574817776,2.5897022332142368,1,4,9,68.27962944036888,4.59751809330565,220,5.577774247665697,0.7884203093387719,18.493113910250813,1.8229820715826262,14.444774425544713,6.201686070011596,0
CID_00883,PID_250,554.4160877069072,4.186529879080328,3,3,7,105.3087449313643,3.389028678155879,647,5.587472313830978,0.7471769468897977,18.152715506804274,0.8569027630709539,23.392119790387483,6.724766393328434,0
CID_00884,PID_395,518.1891489626312,-0.621257264087852,2,3,3,88.2447426798646,1.894746405826389,647,4.098867398086879,0.7072429446397724,23.782106694654544,0.8009105857227684,-2.546451145594347,4.368211415284689,0
CID_00885,PID_297,634.6707325736033,2.750404735772554,3,10,5,124.7725220279101,3.1508083538760436,454,6.231589886746419,0.5862268036850007,13.996140886028655,1.3979531554484654,17.139394335899706,6.076900629802415,0
CID_00886,PID_405,508.3928185325964,2.7106282152238683,4,6,6,108.41870095612954,2.8843413403205336,1385,4.153304813339277,0.5714224847693585,12.999619193174617,0.36707062709934757,11.258065213462546,5.606789353179382,0
CID_00887,PID_163,414.070790921294,5.582506667312671,1,6,6,83.29620793067687,0.49560809353493473,502,7.400670942448905,0.5361421114870321,9.895694332227293,0.8248422129906255,41.31429487880816,8.111495925270575,1
CID_00888,PID_246,509.06548306923094,2.9224672824307047,0,4,2,110.12523650780909,1.61554764143934,976,5.828098587025808,0.5265734430573255,17.879899031397215,0.5215834867512612,17.032427439363545,5.803843113098862,0
CID_00889,PID_311,560.8703580582908,4.074483477111393,4,1,5,77.42021160180686,2.010671679438266,1411,6.356708505540407,0.6498595961855657,17.189479303636986,0.39749848196902254,25.900303774637845,7.664087828089684,1
CID_00890,PID_373,532.0482181197364,3.711885710131195,3,5,4,52.7695375390076,3.255386071990463,823,6.0521484406976525,0.5772583297633478,19.65533975789531,0.6464741410932399,22.464883312618408,6.335822632608238,0
CID_00891,PID_196,500.72740311072977,0.3041502802891989,1,7,12,68.56471225561937,3.4796542178249488,1253,6.207063469582128,0.7699225634489599,12.250073941734282,0.3996228277020988,1.8878800940462515,5.092757274961935,0
CID_00892,PID_192,556.6674689589154,4.652310824947606,2,4,5,77.130708478279,4.247855167016143,1086,8.016049778716061,0.5921038408439572,17.149096693395528,0.5125851463710086,37.293155158839596,8.314187908383726,1
CID_00893,PID_428,595.3684336058335,4.471888555036699,4,3,7,2.3045031668006857,1.9543830904564596,587,4.878204305687262,0.6594255837371683,13.433878270964039,0.9658084481168095,18.6498373104257,5.859158494424909,0
CID_00894,PID_399,588.2158991037527,4.262402959511885,3,5,4,114.59161293025764,1.02149639612734,879,4.552019693189019,0.6235356231559829,19.031148581842547,0.669187598525316,19.402542212005255,6.388823993741073,0
CID_00895,PID_413,514.8709887589642,9.389356559654491,1,7,5,77.5748092588539,1.783571780014019,679,6.643246791996757,0.509614256261585,16.60864536447685,0.758278333960183,62.3758128438384,9.8761847677534,1
CID_00896,PID_161,433.28819196831455,0.37383059075211733,0,9,2,104.10101088547464,1.9527292134864598,807,5.904944331512818,0.7589440831580319,10.332917906977581,0.5369122577054704,2.207448827807803,5.356628983595071,0
CID_00897,PID_190,464.6713686433323,6.087044974641662,4,2,6,84.01300466533752,1.8378519344536495,334,6.931548705612736,0.7195482084644993,14.606408880966168,1.3912316426447076,42.19264871498392,7.828966368786321,1
CID_00898,PID_408,570.6508966508356,3.0688287208994667,1,6,2,41.46759366782215,2.774083693658945,1261,7.3598926876895785,0.7310522088923048,9.15565739287076,0.45253837958036136,22.586250062719746,6.279861471774265,0
CID_00899,PID_458,368.30643290127637,3.930993356604514,1,2,7,81.98558373574036,3.6378659538229297,487,5.1723880921217775,0.7094946660248954,11.510154863195197,0.756276042918432,20.332623227911004,6.415019765934773,0
CID_00900,PID_160,486.8673308872901,3.4317316320481366,3,3,7,77.00375791789514,2.3057773308891525,1292,7.2240666119177765,0.574051496500488,11.691607543518995,0.37683229944836694,24.791057904141045,6.530397669396126,0
CID_00901,PID_405,410.6661187672639,2.8636454999029346,3,5,3,62.8575238248816,3.40131506172766,945,5.273667815696593,0.5759951034763223,13.077175652207172,0.4345673214468401,15.101915108402487,5.876246869556714,0
CID_00902,PID_153,452.8744822934818,2.645250607641862,2,3,6,70.24253180045355,3.9640628645507148,1290,6.589490229125749,0.6951987641193116,14.211942647986067,0.3510654901499859,17.430853032645,6.792258847868988,0
CID_00903,PID_397,577.8451862607299,3.994263103359514,0,4,6,80.66283918038081,2.787346605390891,391,5.015703531687434,0.8042919565984201,15.493749285228233,1.4778649264980304,20.034039554009123,6.248039443167918,0
CID_00904,PID_286,469.10990680199035,1.2242394549924813,3,5,2,18.643556597014296,1.4350748825220554,1343,6.658572508629594,0.6885978897843199,15.343637102382976,0.34930000506477316,8.151687178992614,5.202343652569935,0
CID_00905,PID_363,454.64365481561487,4.625868751282648,1,4,3,89.00138373153474,2.465116284843046,600,6.4749472628937195,0.7478466676850973,14.92842051179947,0.7577394246926914,29.952256209623172,7.117896223365595,1
CID_00906,PID_497,314.0143859020081,2.875708392672119,1,5,1,95.0999997136552,4.024500525131019,1108,5.176484613672626,0.5974127667702087,15.99715628414428,0.28340648547112646,14.886060248076463,6.009515599115436,0
CID_00907,PID_337,524.625356602722,1.8048959914394633,2,2,8,92.52298606665099,3.5563158305672253,857,4.869906390382707,0.7597850909969982,11.250616075977364,0.6121649435270969,8.789674522687173,5.595248933649683,0
CID_00908,PID_368,514.5484181141076,2.8249807130062794,1,4,3,72.96382703441549,1.5192192852961395,1237,7.400766300916386,0.6080531607865225,15.219536143514453,0.4159647680793109,20.907022061555615,6.241909189848201,0
CID_00909,PID_298,666.3254723305461,5.3857238252938595,1,5,9,129.10353372390065,4.212939818843047,668,5.956399456785942,0.67401592712462,19.30337707955504,0.9974932220517156,32.07952246737945,6.830866530499052,0
CID_00910,PID_434,419.2221765046999,2.6969973694756653,2,6,5,92.77466637802661,2.4032736112798183,1092,7.714437154678815,0.6133838904621186,14.502591519408247,0.38390309203727097,20.8058167131541,6.3602118748363,0
CID_00911,PID_457,471.9150327663939,4.03768042731443,1,10,9,69.55358199592165,1.5127312344917778,353,5.847927524210393,0.7389156173676894,16.484018296699396,1.3368697812079147,23.612062504857636,6.544021575027367,0
CID_00912,PID_398,474.9383683710755,2.40356558642679,3,5,12,49.02829293565402,2.7617110653101795,1393,8.062615682743052,0.740276198928514,16.204874135080036,0.3409464238126888,19.37902559162614,6.23282737461773,0
CID_00913,PID_347,607.7453279763474,4.6368827748854295,1,6,11,45.87682547579903,0.9700611691804619,1156,5.361932534014604,0.5023218919856831,17.58680529180775,0.525731252574695,24.862652607070096,7.1849981943447,1
CID_00914,PID_355,440.4704467613048,4.528261608185306,1,7,7,89.99683968823146,3.5802644038126674,878,8.26729586901345,0.782529783422218,15.86141669921214,0.5016747685208482,37.43647848716259,7.9319319534163,1
CID_00915,PID_258,477.9021525770339,6.272913249944617,4,4,5,98.0464247902543,4.173573420828086,896,6.709246235669674,0.8876409192759194,17.536095686097994,0.5333729381440111,42.086519608873346,8.288843282495964,1
CID_00916,PID_487,510.78965097165394,3.2366540817511766,1,7,8,83.1067184445332,1.598465026264239,505,6.9797560889224535,,16.52187413753233,1.0114646553894138,22.591056034838488,6.318517075407805,0
CID_00917,PID_432,468.6609123156358,4.50298220713686,3,6,7,78.58585913209218,2.597991798410166,553,5.295170463866688,0.6373198428336778,16.97185502608225,0.8474880873700467,23.84405838254833,7.1606202498273746,1
CID_00918,PID_394,405.35663854494715,3.647101309308417,1,2,5,71.52234818224781,3.8459372914489047,1106,7.375058219516944,0.7739429794240154,16.326382926835116,0.3665069064601692,26.89758448862605,6.66554893335626,0
CID_00919,PID_193,469.4089992898308,5.443807672794522,0,3,7,92.31580188879934,1.2029719243815498,1434,7.416713758893407,0.6566767455305716,11.979631956511923,0.3273423983890033,40.37516326758463,7.861794156259164,1
CID_00920,PID_282,557.3631749859773,2.4217514185869042,3,4,4,60.600315689479515,1.3343383504847621,997,6.110678170969743,0.6496025689966906,11.487706959922187,0.559040295873598,14.798543529074005,5.7270186355200865,0
CID_00921,PID_118,347.348470058894,4.617507969315922,1,4,6,79.51099577652012,2.5155721754554268,893,3.93920552959914,0.8396968733887413,13.940317624487212,0.38896805157770886,18.189312925697372,6.358885368719554,0
CID_00922,PID_295,463.29696741468763,3.2079540558249775,0,5,5,82.31473548152333,2.4653086501423678,1053,5.164005720903959,0.5145702838591973,19.65492158452905,0.4399781266996084,16.565893096677243,6.238934825036535,0
CID_00923,PID_164,379.9879185060827,3.4037177343372536,3,7,3,94.41959905839978,2.858564810042901,391,5.163823206329649,0.5711036869866272,14.485040868218045,0.9718361087112088,17.576196624366485,5.611362338514272,0
CID_00924,PID_395,569.5046628924842,3.6376287266725593,1,3,11,59.54278391070412,2.6739090724822354,792,7.0392233810496165,0.6917822993555859,15.92867845427599,0.719071544056167,25.606081184371224,6.510428604898092,0
CID_00925,PID_451,297.68130952162255,3.878360594640016,1,3,6,54.891761764514,1.204241967950023,1104,5.941961192575828,,9.098081032432216,0.2696388673203103,23.04506814416629,6.685245704186997,0
CID_00926,PID_303,394.10781527284115,3.325656435317063,4,6,11,81.24482054609292,0.8619839688090467,1167,5.965268340473299,0.6126990816596937,15.581225702004318,0.3377102101738142,19.838433044888163,6.195516803283734,0
CID_00927,PID_175,487.7211875064521,3.8220697747557897,2,3,5,85.17523325985918,1.2182573692630114,1219,5.820425276166299,0.6117834369924774,15.257724055249891,0.4000994155098048,22.246071524259833,6.400690447337731,0
CID_00928,PID_311,606.5524029234341,5.867177086343277,3,9,5,79.86781423786161,3.4034737366606107,1097,8.26314833338635,0.7461773820222316,6.980043126520785,0.5529192369402316,48.481354562700034,8.732233745895362,1
CID_00929,PID_344,443.42497389270125,4.978174528422827,2,7,6,12.155540123589745,3.9412890224229744,1015,6.554422352995817,0.7192853034501919,15.872666825912363,0.4368718954607894,32.62905840620899,7.13988299973128,1
CID_00930,PID_472,394.4800473306802,4.803731888745345,1,5,6,88.31413390424106,2.693214880620172,766,6.737288402699956,0.4816772751170678,10.047058330034302,0.5149870069591125,32.36412714372397,7.361053818151076,1
CID_00931,PID_212,638.115706944059,2.8166907109641937,0,6,11,144.2104508422409,3.652640831607343,1290,5.756732586274413,0.5806876658315451,12.82395250526377,0.4946633387163248,16.21493520126402,6.089698862938411,0
CID_00932,PID_129,305.19860995837564,2.1661387576575137,2,6,7,102.95515316299868,2.070185557533313,826,6.464433611591365,0.5809943715906399,17.98341603982483,0.3694898425646194,14.002860192371994,5.796360288220993,0
CID_00933,PID_346,230.1194043379918,4.932950837356629,0,3,7,31.097159626126953,2.3594400729391,311,5.329172788753743,0.6283424123249659,15.472354580513196,0.7399337760064045,26.28854737070094,7.244851165504048,1
CID_00934,PID_335,494.00144500533327,4.814070188794691,3,8,11,69.86506089803264,3.908999180601789,870,6.912469613069516,0.5402452810390653,13.65464972709071,0.5678177528796934,33.27711389522713,7.678604753738468,1
CID_00935,PID_276,399.7945775647389,5.709006013626473,1,10,10,75.11766480451665,3.3582537403069965,1330,5.124135706432363,0.6951647941971666,13.397774401958387,0.3005974267404052,29.253721562660495,7.181460262834489,1
CID_00936,PID_192,347.8767182869287,2.5940290610461556,0,6,7,71.97761412731737,3.01185068256103,225,7.39306381471899,0.5805812930696257,13.746023299100491,1.5461187479419052,19.17782238554981,6.012669770484475,0
CID_00937,PID_268,520.8356447299353,3.1556770169594794,1,7,3,49.027215939486126,2.6231035087691232,1200,5.618057272673887,,15.482666863472396,0.4340297039416128,17.72877421533904,6.784211083758656,0
CID_00938,PID_185,474.38007137711986,1.0407737562118489,1,2,4,57.67417442690807,1.410156874715088,821,7.638071375585844,0.6497145756168303,11.398071427812415,0.5778076387053835,7.949504235782682,5.166091218393457,0
CID_00939,PID_208,393.59213692632716,2.9112933409086907,4,5,7,103.34568045568402,2.902606942984123,1289,8.788753109218371,0.552692486098961,18.37325240443999,0.3053468866767472,25.586638401757995,6.6211457585908455,0
CID_00940,PID_404,321.9695601329106,4.994855765869171,3,8,10,98.67867873716474,3.171926417225301,916,6.501321333830191,0.7888277302745497,11.557308963367358,0.35149515298352685,32.47316235004998,7.324026244555696,1
CID_00941,PID_256,537.2457328280145,2.800256931157703,3,6,5,77.20866308710092,5.4497446488799355,812,8.073938146571466,0.7917726634283043,9.818827401481144,0.6616326758965696,22.609101256675327,6.694139779374654,0
CID_00942,PID_228,515.0201177958661,4.460719692801236,1,2,5,103.70238685879738,2.705269673249317,1224,7.401738738782503,0.679034531520978,17.97345939584121,0.42076807009466183,33.01708175305689,8.08237699579656,1
CID_00943,PID_386,440.0824136220617,3.214245341003283,2,3,10,63.57927465314691,2.3564038474214613,781,4.780661553157049,0.6260793787155983,13.689236027821595,0.5634858048938051,15.366219124148564,6.102582221215255,0
CID_00944,PID_382,634.6636996047666,3.986085542332341,3,10,6,71.42925097675658,3.138238059005389,658,6.633113333022209,0.5443707186625221,15.211378771977307,0.9645344978795846,26.44015715741171,6.731693129812432,0
CID_00945,PID_390,342.99152336738473,1.778462915276499,3,3,6,70.88292207564804,4.537993766453005,568,7.101438446827067,0.7571113369872431,16.963893051028506,0.6038583157876491,12.62964492280068,5.823343608833766,0
CID_00946,PID_107,297.44748290752614,3.6278141744508514,4,4,12,41.21472310850568,3.2224954644483224,926,7.217258378511555,0.7322639535023132,12.841689156316342,0.32121758413339757,26.182872246238386,6.594715489063941,0
CID_00947,PID_139,380.80919301187555,-0.9867039563510849,0,9,4,73.60422212635373,2.585166440937392,341,6.71384816596999,0.5686004054986975,15.411437257060236,1.1167425015011012,-6.624580547703064,3.9436646777142785,0
CID_00948,PID_299,445.4413983644502,3.219655762757023,0,2,6,,1.8579471191469712,213,6.6983736755926655,0.5813187266319184,16.94464494476561,2.0912741707251183,21.566457405721867,6.701876256178779,0
CID_00949,PID_233,474.33394493226916,1.0542901344272897,3,5,7,118.21399234604871,1.8009624548790848,910,6.50610482973828,0.6956920464175713,19.929704657624924,0.5212460933321639,6.8593221355428105,5.434966686493784,0
CID_00950,PID_242,882.016639408774,3.93096878013092,2,1,6,82.93038235991669,3.737362125136905,730,6.659811303192423,0.5324556252648833,13.466823322503622,0.5833923208415986,35.35688343050333,7.9284571957137375,1
CID_00951,PID_376,485.20553965142966,4.666111029146767,1,5,7,74.53178999458618,2.454645131272795,1026,5.0315852356411455,,13.611158398923498,0.4729098827011985,23.477935362117183,6.9821401873798,0
CID_00952,PID_297,324.8460575809556,4.200006472949122,1,9,4,124.22310947528698,5.208359797729488,1373,6.216547062825586,0.5459434335027369,16.689979857975985,0.23659581761176662,26.10953790326031,6.56763226035004,0
CID_00953,PID_409,594.3764604073259,5.7815093407390705,1,2,6,73.83410367432576,2.900805744977742,1030,4.756422374226166,0.5491665990365648,15.625778892176514,0.5770645246673067,27.499300385088887,7.443380349593714,1
CID_00954,PID_444,441.7848821607431,2.076625218762744,3,5,3,67.03800133718025,3.3856876885738956,1297,5.902846780695229,0.5779935505802298,14.58889272151551,0.3406205722133717,12.258000487284187,5.198327236526878,0
CID_00955,PID_329,561.7295831588127,6.1210447968733375,1,6,4,103.92764384639669,2.135004449618494,637,5.791033338678933,0.7406004154505543,19.778069947525758,0.8818360803121079,35.44717448624072,7.62087432023768,1
CID_00956,PID_190,484.27253463777043,4.898287346390577,0,7,3,37.22244073377837,1.8131274102410884,582,5.7144044315953515,0.474545351965963,9.952688192065267,0.8320833928484028,27.99079491944175,6.326962178918017,0
CID_00957,PID_205,495.6753219153784,3.145167069171581,1,3,5,77.2259729757239,3.7165770468877164,1114,5.237590210653143,0.6933484279978971,10.734763648626416,0.4449509173387598,16.47309625236171,5.605332731129666,0
CID_00958,PID_186,506.9767280232204,5.2034302207744165,5,7,4,78.35856931957264,4.234766562519603,1489,6.823132728556264,0.6757947332810198,9.987354180733842,0.34048134857167256,35.50369504012467,7.972002743743953,1
CID_00959,PID_374,494.7708560017315,1.8405597313825486,1,7,5,92.88300776540963,1.6074795518007179,1004,6.118315633145767,0.746834376408493,18.605039882999925,0.4927996573722425,11.26112537825642,5.466692417561729,0
CID_00960,PID_191,514.2722759867544,2.2632287577084895,0,6,4,65.19297259814384,1.9180408557467152,1172,5.9954884930964,0.67570489871305,16.544169963661354,0.4387988702958655,13.569161974086109,6.092681440020034,0
CID_00961,PID_355,582.9152530132432,2.5871154151404494,3,4,6,75.74873215558995,2.009334404870451,1150,4.810911206604468,0.6121160675333868,10.887764748399565,0.5068828287071679,12.446382543478357,5.075512671367027,0
CID_00962,PID_133,469.652116970147,2.7065334379039774,2,10,7,82.33863552695735,3.6119668350357874,604,6.142566569363613,0.5684690274560136,14.630899825952321,0.7775697300830249,16.625061814533737,5.9502060982251646,0
CID_00963,PID_157,520.9003757588512,1.9151635358596208,1,6,8,73.63848311786415,3.2340911700729515,1220,7.874639359899158,0.7490411673909452,14.916973219983094,0.4269675211138124,15.081222160123813,5.629583122276288,0
CID_00964,PID_298,441.02643057127733,5.334624600642988,1,8,5,75.36304232012705,2.6808809459415888,1085,7.8929675718324095,0.6996948084255293,8.372341142389258,0.4064759728767533,42.10601898077452,8.147532585092922,1
CID_00965,PID_342,594.0117215449472,3.1117183994452526,4,3,7,100.81927721437579,1.8641247690733618,1166,6.9482150956621345,0.6006864341183785,15.564831383837143,0.5094440150471246,21.62088875647512,6.815388653359853,0
CID_00966,PID_496,382.360769794073,4.028757452535319,1,6,7,94.52481555240315,4.729496119555556,278,6.1458152298561926,0.740891172416666,11.467361813600077,1.3753984524966656,24.7599989091882,7.170905681652008,1
CID_00967,PID_359,630.0940432910816,2.644472950379479,2,9,8,92.95005439545442,3.973121978377442,508,7.170779396269431,0.6054121784793887,17.12000564067301,1.2403426049037038,18.962932146573003,6.30501734522554,0
CID_00968,PID_494,445.9842049355657,,2,3,10,38.91234288779433,0.40554262030107635,926,5.6991756941879705,0.6499058134506004,11.559176262660602,0.4816244113775007,4.383207810791138,4.56843976702468,0
CID_00969,PID_277,306.9224897881952,3.9050860375871332,1,7,4,90.74476814418004,3.8280633016725543,1256,6.140897292939943,0.5895516291455369,15.657479461563087,0.2443650396402828,23.980732276916395,6.404732375323286,0
CID_00970,PID_120,462.8104414910789,0.6316175368703347,4,4,5,58.984605454713154,2.453594657621282,1089,5.608973068883493,,18.883710698369555,0.4249866313049393,3.5427257541402346,5.02219427498733,0
CID_00971,PID_159,381.89483425251194,3.3970489308717973,1,3,4,129.78726654054904,2.07819509673468,912,7.590039712596908,0.550580864981012,17.92368024303968,0.4187443358031929,25.783736290951808,6.466908687835867,0
CID_00972,PID_270,534.0643548988724,1.4475274417507844,0,9,3,79.77033194788204,3.7194689134464736,1150,7.436007153189964,0.6201411311933849,16.52149465115145,0.46440378686858463,10.763824411297602,5.681826341933871,0
CID_00973,PID_144,384.7376020697609,6.480913998846212,2,4,4,75.09765472728519,3.2211960810432387,669,6.458381289144808,0.5845446216748885,14.755993270674761,0.5750935755900761,41.85621370670503,8.652957374041263,1
CID_00974,PID_141,405.381656678522,4.8670440832620825,0,4,6,117.9751646595102,2.9067965059361196,764,8.577502771148676,0.6763711961662017,10.499687288739462,0.5306042626682225,41.74708411148328,7.604356395252513,1
CID_00975,PID_276,261.0459269054469,3.6586306869072205,3,3,6,110.21452272607529,1.7207955908888755,1137,6.995017496925136,0.6888487918241033,13.682712479101573,0.2295918442440166,25.592185669703237,6.51870823706251,0
CID_00976,PID_482,404.7693680750923,5.395560016482003,0,2,5,74.06966847492257,4.0176520563844305,320,6.927473055603574,0.5395839072908325,14.321981492181278,1.2649042752346635,37.377596634071054,7.363435224252514,1
CID_00977,PID_295,207.61206733710432,2.230526033801396,5,3,6,50.58380214207321,1.3163091240280378,349,6.798944295848106,0.6906431388824745,14.106532969550235,0.5948769837739378,15.1652222542547,5.797632374280207,0
CID_00978,PID_102,291.6097176514277,4.315219068005139,3,6,8,35.90924257654144,3.7289533017954013,352,4.985255818720107,0.5023276616308965,10.39943327304109,0.828436697873374,21.51247096782458,6.392404372942754,0
